ticket_id,text,category,priority,sentiment,channel,customer_tier,product,country,created_at,clean_text,text_len
TKT006847,Package missing This is very frustrating.,delivery,P0,neutral,email,free,Product_A,Germany,2024-12-22,package missing this is very frustrating,40
TKT021254,Order tracking not updating I am disappointed.,delivery,P0,negative,email,free,Product_B,USA,2024-11-11,order tracking not updating i am disappointed,45
TKT048417,How does this feature work? This is very frustrating.,general,P1,negative,chat,enterprise,Product_A,USA,2024-07-01,how does this feature work this is very frustrating,51
TKT017265,Account locked This is very frustrating.,account,P1,positive,chat,pro,Product_A,Germany,2024-01-07,account locked this is very frustrating,39
TKT037401,Requesting refund immediately I am disappointed.,refund,P3,negative,chat,enterprise,Product_C,USA,2024-10-10,requesting refund immediately i am disappointed,47
TKT018957,App keeps crashing when I login Thank you.,technical,P2,neutral,phone,pro,Product_B,Germany,2024-01-06,app keeps crashing when i login thank you,41
TKT011713,Need to change email,account,P2,negative,email,pro,Product_C,USA,2024-11-17,need to change email,20
TKT012069,Received wrong product Please help urgently.,delivery,P2,neutral,chat,pro,Product_B,Canada,2024-08-15,received wrong product please help urgently,43
TKT010705,Need help understanding pricing ASAP please.,general,P2,positive,phone,free,Product_B,USA,2024-02-04,need help understanding pricing asap please,43
TKT000980,Feature not working correctly Not satisfied.,technical,P2,negative,email,pro,Product_C,Canada,2024-04-27,feature not working correctly not satisfied,43
TKT016041,Delivery is delayed Please help urgently.,delivery,P2,neutral,email,enterprise,Product_C,Germany,2024-03-19,delivery is delayed please help urgently,40
TKT018454,Cannot login to my account Thank you.,account,P2,negative,email,free,Product_B,Germany,2024-01-16,cannot login to my account thank you,36
TKT019746,I want a refund for my order This is very frustrating.,refund,P3,negative,chat,enterprise,Product_A,Canada,2024-03-30,i want a refund for my order this is very frustrating,53
TKT041270,Unable to reset my password This is very frustrating.,technical,P3,negative,phone,enterprise,Product_B,India,2024-10-17,unable to reset my password this is very frustrating,52
TKT026892,Why was extra tax added? Kindly resolve this.,billing,P0,positive,phone,free,Product_C,USA,2024-08-23,why was extra tax added kindly resolve this,43
TKT003367,Cannot login to my account Please help urgently.,account,P2,negative,chat,free,Product_A,USA,2024-02-15,cannot login to my account please help urgently,47
TKT042072,Account access issue Please help urgently.,account,P3,negative,chat,free,Product_C,Canada,2024-08-12,account access issue please help urgently,41
TKT012593,Delivery is delayed Please help urgently.,delivery,P3,neutral,email,free,Product_C,UK,2024-04-03,delivery is delayed please help urgently,40
TKT035875,Why was extra tax added? Not satisfied.,billing,P2,positive,chat,enterprise,Product_A,India,2024-08-23,why was extra tax added not satisfied,37
TKT003655,My invoice amount is incorrect Thank you.,billing,P2,positive,chat,pro,Product_B,Germany,2024-10-29,my invoice amount is incorrect thank you,40
TKT044064,Unexpected charge on my card Not satisfied.,billing,P2,negative,email,enterprise,Product_C,Germany,2024-03-29,unexpected charge on my card not satisfied,42
TKT019745,Need help understanding pricing,general,P1,positive,chat,pro,Product_B,USA,2024-07-11,need help understanding pricing,31
TKT047778,Need help understanding pricing Thank you.,general,P1,negative,phone,pro,Product_A,USA,2024-01-29,need help understanding pricing thank you,41
TKT032354,Requesting refund immediately Not satisfied.,refund,P3,neutral,phone,free,Product_A,USA,2024-01-18,requesting refund immediately not satisfied,43
TKT014690,Package missing ASAP please.,delivery,P3,neutral,email,free,Product_B,UK,2024-11-04,package missing asap please,27
TKT002436,I want a refund for my order,refund,P1,negative,chat,free,Product_C,UK,2024-05-25,i want a refund for my order,28
TKT009195,Account locked,account,P3,negative,email,enterprise,Product_B,India,2024-07-31,account locked,14
TKT010996,Delivery is delayed This is very frustrating.,delivery,P2,negative,phone,enterprise,Product_A,Canada,2024-04-15,delivery is delayed this is very frustrating,44
TKT046446,My package has not arrived yet Please help urgently.,delivery,P3,positive,email,free,Product_C,Germany,2024-05-08,my package has not arrived yet please help urgently,51
TKT047727,Account access issue Kindly resolve this.,account,P1,neutral,phone,free,Product_C,India,2024-12-25,account access issue kindly resolve this,40
TKT044440,Cannot login to my account,account,P2,negative,email,enterprise,Product_B,Germany,2024-03-19,cannot login to my account,26
TKT038768,Billing error on last payment This is very frustrating.,billing,P2,positive,email,pro,Product_C,Canada,2024-02-19,billing error on last payment this is very frustrating,54
TKT044458,Website not loading properly I am disappointed.,technical,P3,negative,chat,pro,Product_C,India,2024-11-17,website not loading properly i am disappointed,46
TKT028022,Unable to reset my password Thank you.,technical,P3,negative,phone,enterprise,Product_C,Germany,2024-11-27,unable to reset my password thank you,37
TKT001833,I was charged twice for my subscription Very happy with support.,billing,P1,positive,email,free,Product_B,Germany,2024-10-31,i was charged twice for my subscription very happy with support,63
TKT044048,How does this feature work? ASAP please.,general,P1,neutral,chat,free,Product_B,UK,2024-08-17,how does this feature work asap please,38
TKT043581,Billing error on last payment I am disappointed.,billing,P3,positive,chat,pro,Product_C,Canada,2024-06-12,billing error on last payment i am disappointed,47
TKT011836,Unexpected charge on my card This is very frustrating.,billing,P3,neutral,phone,enterprise,Product_A,India,2024-03-11,unexpected charge on my card this is very frustrating,53
TKT040238,Need help understanding pricing Thank you.,general,P3,neutral,chat,pro,Product_B,Canada,2024-07-14,need help understanding pricing thank you,41
TKT009540,Need to change email I am disappointed.,account,P3,neutral,email,enterprise,Product_C,USA,2024-02-24,need to change email i am disappointed,38
TKT024295,My package has not arrived yet I am disappointed.,delivery,P1,neutral,phone,pro,Product_A,Canada,2024-04-20,my package has not arrived yet i am disappointed,48
TKT011870,Refund amount incorrect ASAP please.,refund,P1,neutral,phone,pro,Product_B,USA,2024-11-23,refund amount incorrect asap please,35
TKT009176,App keeps crashing when I login This is very frustrating.,technical,P3,neutral,email,free,Product_B,Germany,2024-05-02,app keeps crashing when i login this is very frustrating,56
TKT000491,Unable to reset my password Thank you.,technical,P0,negative,chat,pro,Product_B,USA,2024-04-05,unable to reset my password thank you,37
TKT046211,When will my refund arrive? I am disappointed.,refund,P3,positive,chat,pro,Product_B,India,2024-10-08,when will my refund arrive i am disappointed,44
TKT019575,Unexpected charge on my card,billing,P2,negative,phone,enterprise,Product_C,Canada,2024-09-25,unexpected charge on my card,28
TKT020477,Need help understanding pricing Thank you.,general,P0,positive,email,pro,Product_C,UK,2024-09-24,need help understanding pricing thank you,41
TKT007549,Why was extra tax added? I am disappointed.,billing,P0,neutral,phone,enterprise,Product_A,India,2024-09-29,why was extra tax added i am disappointed,41
TKT013827,Delivery is delayed Kindly resolve this.,delivery,P0,negative,phone,free,Product_C,Germany,2024-12-01,delivery is delayed kindly resolve this,39
TKT002521,App keeps crashing when I login This is very frustrating.,technical,P2,negative,chat,enterprise,Product_C,India,2024-12-22,app keeps crashing when i login this is very frustrating,56
TKT022928,Need to change email I am disappointed.,account,P2,negative,chat,pro,Product_B,India,2024-12-19,need to change email i am disappointed,38
TKT034367,Delivery is delayed,delivery,P2,neutral,phone,free,Product_B,Canada,2024-06-16,delivery is delayed,19
TKT044143,Why was extra tax added? Not satisfied.,billing,P0,positive,email,pro,Product_A,USA,2024-12-06,why was extra tax added not satisfied,37
TKT032305,I want a refund for my order Thank you.,refund,P2,negative,email,pro,Product_A,Canada,2024-07-08,i want a refund for my order thank you,38
TKT022982,Forgot password,account,P2,neutral,chat,enterprise,Product_A,Germany,2024-11-11,forgot password,15
TKT008570,Delivery is delayed This is very frustrating.,delivery,P3,neutral,email,free,Product_C,UK,2024-10-13,delivery is delayed this is very frustrating,44
TKT047762,How does this feature work? This is very frustrating.,general,P3,positive,email,free,Product_C,UK,2024-08-03,how does this feature work this is very frustrating,51
TKT015745,Website not loading properly Not satisfied.,technical,P2,negative,phone,pro,Product_B,USA,2024-07-07,website not loading properly not satisfied,42
TKT045348,Need help understanding pricing,general,P1,neutral,chat,enterprise,Product_B,Germany,2024-11-01,need help understanding pricing,31
TKT024749,Unable to reset my password Not satisfied.,technical,P3,negative,chat,pro,Product_A,USA,2024-11-04,unable to reset my password not satisfied,41
TKT002886,Account access issue ASAP please.,account,P3,negative,phone,pro,Product_C,India,2024-10-14,account access issue asap please,32
TKT044644,Why was extra tax added? Very happy with support.,billing,P1,negative,email,pro,Product_B,Canada,2024-11-06,why was extra tax added very happy with support,47
TKT042030,Refund not processed yet,refund,P3,negative,phone,pro,Product_C,India,2024-10-27,refund not processed yet,24
TKT002422,Billing error on last payment ASAP please.,billing,P2,negative,chat,free,Product_B,USA,2024-02-12,billing error on last payment asap please,41
TKT044592,Forgot password Kindly resolve this.,account,P2,negative,email,pro,Product_C,UK,2024-10-30,forgot password kindly resolve this,35
TKT007337,Account access issue Very happy with support.,account,P0,negative,phone,pro,Product_C,Germany,2024-06-01,account access issue very happy with support,44
TKT016799,Billing error on last payment,billing,P3,neutral,email,pro,Product_C,Canada,2024-01-16,billing error on last payment,29
TKT001496,Billing error on last payment ASAP please.,billing,P2,neutral,phone,enterprise,Product_C,USA,2024-11-16,billing error on last payment asap please,41
TKT004487,Need to change email Very happy with support.,account,P2,negative,chat,enterprise,Product_B,Canada,2024-08-21,need to change email very happy with support,44
TKT021362,Refund amount incorrect This is very frustrating.,refund,P1,neutral,email,pro,Product_B,UK,2024-01-04,refund amount incorrect this is very frustrating,48
TKT011718,How does this feature work? ASAP please.,general,P2,negative,phone,free,Product_B,India,2024-05-16,how does this feature work asap please,38
TKT038186,Getting server error This is very frustrating.,technical,P2,neutral,chat,pro,Product_C,India,2024-06-02,getting server error this is very frustrating,45
TKT026635,Feature not working correctly Please help urgently.,technical,P3,negative,chat,free,Product_C,India,2024-11-12,feature not working correctly please help urgently,50
TKT020721,Billing error on last payment Kindly resolve this.,billing,P2,negative,chat,free,Product_C,UK,2024-12-19,billing error on last payment kindly resolve this,49
